Rk,Player,Pos,Tm,City,Cap Hit,year
1726,Kerwynn Williams,,ARI,Arizona,150000,2015
1727,Robert McClain,,CAR,Carolina,131470,2015
1728,Rontez Miles,,NYJ,NY Jets,112200,2015
,Rod Smith,,2TM,#N/A,112200,2015
,Ed Reynolds,,PHI,Philadelphia,112200,2015
,Kawann Short,,CAR,Carolina,112200,2015
,Je'Ron Hamm,,WAS,Washington,112200,2015
,Justin Staples,,TEN,Tennessee,112200,2015
,Trey Williams,,IND,Indianapolis,112200,2015
,Doug Worthington,,STL,St. Louis,112200,2015
,Rannell Hall,,CLE,Cleveland,112200,2015
,Tyreek Burwell,,SDG,San Diego,112200,2015
,Kendall Gaskins,,SFO,San Francisco,112200,2015
,Justice Cunningham,,STL,St. Louis,112200,2015
,Mike Catapano,,NYJ,NY Jets,112200,2015
,Kevin Williams,,NOR,New Orleans,112200,2015
,L.J. Fort,,PIT,Pittsburgh,112200,2015
,Taiwan Jones,,OAK,Oakland,112200,2015
,Keith Smith,,DAL,Dallas,112200,2015
,Malcolm Brown,,STL,St. Louis,112200,2015
,Adrian Phillips,,SDG,San Diego,112200,2015
,Terrance Plummer,,WAS,Washington,112200,2015
,Rico Richardson,,TEN,Tennessee,112200,2015
,Jordan Williams,,MIA,Miami,112200,2015
,C.B. Bryant,,STL,St. Louis,112200,2015
,Donteea Dye,,TAM,Tampa,112200,2015
,Damion Square,,SDG,San Diego,112200,2015
,Michael Ola,,2TM,#N/A,112200,2015
,Kaelin Clay,,BAL,Baltimore,112200,2015
,Josh Shirley,,TAM,Tampa,112200,2015
,Shelby Harris,,OAK,Oakland,112200,2015
,Cameron Brate,,TAM,Tampa,112200,2015
,Tevin McDonald,,OAK,Oakland,112200,2015
,Wes Saxton,,NYJ,NY Jets,112200,2015
,Wesley Johnson,,NYJ,NY Jets,112200,2015
,Howard Jones,,TAM,Tampa,112200,2015
,Greg Ducre,,SDG,San Diego,112200,2015
,Reid Fragel,,TAM,Tampa,112200,2015
,Andrew Tiller,,SFO,San Francisco,112200,2015
,Josh Keyes,,TAM,Tampa,112200,2015
,Marcus Cromartie,,SFO,San Francisco,112200,2015
,Javontee Herndon,,SDG,San Diego,112200,2015
,Robert Thomas,,MIA,Miami,112200,2015
,Jude Adjei-Barimah,,TAM,Tampa,112200,2015
,Quinton Dunbar,,WAS,Washington,112200,2015
,Kasen Williams,,SEA,Seattle,112200,2015
,Eric Pinkins,,SEA,Seattle,112200,2015
,Josh Aubrey,,TEN,Tennessee,112200,2015
,Kevin Smith,,SEA,Seattle,112200,2015
,Walt Powell,,BUF,Buffalo,112200,2015
,Randall Evans,,PHI,Philadelphia,112200,2015
1777,Tre McBride,,TEN,Tennessee,102200,2015
1,Ben Roethlisberger,QB,PIT,Pittsburgh,23950000,2016
2,Matt Ryan,QB,ATL,Atlanta,23750000,2016
3,Joe Flacco,QB,BAL,Baltimore,22550000,2016
4,Kirk Cousins,QB,WAS,Washington,19953000,2016
5,Cam Newton,QB,CAR,Carolina,19500000,2016
6,Aaron Rodgers,QB,GNB,Green Bay,19250000,2016
7,Justin Houston,LB,KAN,Kansas City,19100000,2016
8,Andrew Luck,QB,IND,Indianapolis,18400000,2016
9,Sam Bradford,QB,MIN,Minnesota,18000000,2016
10,Alex Smith,QB,KAN,Kansas City,17800000,2016
11,Eli Manning,QB,NYG,NY Giants,17500000,2016
12,Matthew Stafford,QB,DET,Detroit,17000000,2016
,Darrelle Revis,DB,NYJ,NY Jets,17000000,2016
,Jay Cutler,QB,CHI,Chicago,17000000,2016
15,Philip Rivers,QB,SDG,San Diego,16500000,2016
16,Julio Jones,WR,ATL,Atlanta,15900000,2016
17,Demaryius Thomas,WR,DEN,Denver,15200000,2016
18,Lawrence Timmons,LB,PIT,Pittsburgh,15131250,2016
19,Alshon Jeffery,WR,CHI,Chicago,14599000,2016
20,Trumaine Johnson,CB,LAR,Los Angeles,13952000,2016
21,Clay Matthews,LB,GNB,Green Bay,13750000,2016
22,Joe Haden,DB,CLE,Cleveland,13400000,2016
23,Kelechi Osemele,T,OAK,Oakland,13200000,2016
24,Andy Dalton,QB,CIN,Cincinnati,13100000,2016
25,A.J. Green,WR,CIN,Cincinnati,13000000,2016
26,Ndamukong Suh,DT,MIA,Miami,12600000,2016
27,Richard Sherman,DB,SEA,Seattle,12569000,2016
28,Bruce Irvin,DE,OAK,Oakland,12500000,2016
29,Jeremy Maclin,WR,KAN,Kansas City,12400000,2016
30,Russell Wilson,QB,SEA,Seattle,12342000,2016
31,Brock Osweiler,QB,HOU,Houston,12000000,2016
,Sam Shields,DB,GNB,Green Bay,12000000,2016
33,Colin Kaepernick,QB,SFO,San Francisco,11900000,2016
34,Antonio Brown,WR,PIT,Pittsburgh,11883333,2016
35,Ryan Kalil,C,CAR,Carolina,11829000,2016
36,Ryan Tannehill,QB,MIA,Miami,11640000,2016
37,Marcell Dareus,DT,BUF,Buffalo,11514705,2016
38,Jeremiah Attaochu,OLB,SDG,San Diego,11463000,2016
39,Matt Kalil,OT,MIN,Minnesota,11096000,2016
40,Stephon Gilmore,CB,BUF,Buffalo,11082000,2016
41,Larry Fitzgerald,WR,ARI,Arizona,11000000,2016
,T.Y. Hilton,WR,IND,Indianapolis,11000000,2016
,Sean Smith,DB,OAK,Oakland,11000000,2016
,Michael Crabtree,WR,OAK,Oakland,11000000,2016
45,Eric Berry,DB,KAN,Kansas City,10806000,2016
46,Maurkice Pouncey,C,PIT,Pittsburgh,10551000,2016
47,Julius Peppers,DE,GNB,Green Bay,10500000,2016
,J.J. Watt,DE,HOU,Houston,10500000,2016
49,Cameron Heyward,DE,PIT,Pittsburgh,10400000,2016
50,Branden Albert,G,MIA,Miami,10150000,2016
51,Mike Pouncey,OL,MIA,Miami,10025000,2016
52,Corey Liuget,DT,SDG,San Diego,10000000,2016
,Lavonte David,OLB,TAM,Tampa,10000000,2016
,Malik Jackson,DT,JAX,Jacksonville,10000000,2016
55,Aqib Talib,DB,DEN,Denver,9968750,2016
56,Anthony Castonzo,OL,IND,Indianapolis,9800000,2016
57,Vincent Jackson,WR,TAM,Tampa,9777777,2016
58,Patrick Peterson,CB,ARI,Arizona,9750000,2016
,Brandon Flowers,DB,SDG,San Diego,9750000,2016
60,Geno Atkins,DT,CIN,Cincinnati,9600000,2016
61,Jonathan Stewart,RB,CAR,Carolina,9550000,2016
62,Brandon Marshall,WR,NYJ,NY Jets,9500000,2016
,Lardarius Webb,DB,BAL,Baltimore,9500000,2016
,Duane Brown,G,HOU,Houston,9500000,2016
,Joe Thomas,T,CLE,Cleveland,9500000,2016
,Calais Campbell,DE,ARI,Arizona,9500000,2016
67,Randall Cobb,WR,GNB,Green Bay,9150000,2016
68,Allen Hurns,WR,JAX,Jacksonville,9001668,2016
69,Chris Harris,CB,DEN,Denver,9000000,2016
,Dez Bryant,WR,DAL,Dallas,9000000,2016
71,Dwayne Allen,TE,IND,Indianapolis,8906250,2016
72,Jimmy Graham,TE,SEA,Seattle,8900000,2016
73,Jason McCourty,DB,TEN,Tennessee,8800000,2016
74,Cameron Wake,LB,MIA,Miami,8525000,2016
75,Byron Maxwell,DB,MIA,Miami,8500000,2016
,Tony Romo,QB,DAL,Dallas,8500000,2016
77,Kareem Jackson,DB,HOU,Houston,8437500,2016
78,Vontae Davis,DB,IND,Indianapolis,8375000,2016
79,Jordy Nelson,WR,GNB,Green Bay,8300000,2016
80,Brian Orakpo,LB,TEN,Tennessee,8250000,2016
81,Reshad Jones,DB,MIA,Miami,8202942,2016
82,Jurrell Casey,DL,TEN,Tennessee,8120000,2016
83,David DeCastro,G,PIT,Pittsburgh,8070000,2016
,Kevin Zeitler,G,CIN,Cincinnati,8070000,2016
,Riley Reiff,OT,DET,Detroit,8070000,2016
86,Jason Peters,T,PHI,Philadelphia,8050000,2016
87,DeMarcus Ware,LB,DEN,Denver,8010418,2016
88,Earl Thomas,DB,SEA,Seattle,8000000,2016
,Jared Odrick,DT,JAX,Jacksonville,8000000,2016
,Andrew Whitworth,T,CIN,Cincinnati,8000000,2016
,Jordan Cameron,TE,MIA,Miami,8000000,2016
92,Chandler Jones,DE,ARI,Arizona,7799000,2016
93,Robert Quinn,DE,LAR,Los Angeles,7777777,2016
94,Melvin Ingram,DE,SDG,San Diego,7751000,2016
,Dont'a Hightower,ILB,NWE,New England,7751000,2016
96,Adrian Peterson,RB,MIN,Minnesota,7750000,2016
97,Keenan Allen,WR,SDG,San Diego,7724450,2016
98,Rodney Hudson,OL,OAK,Oakland,7700000,2016
99,LeSean McCoy,RB,BUF,Buffalo,7675000,2016
,Pernell McPhee,DL,CHI,Chicago,7675000,2016
101,Adam Jones,DB,CIN,Cincinnati,7604166,2016
102,Pierre Garcon,WR,WAS,Washington,7600000,2016
103,Jerry Hughes,DE,BUF,Buffalo,7575000,2016
104,Dre Kirkpatrick,CB,CIN,Cincinnati,7507000,2016
105,Thomas Davis,LB,CAR,Carolina,7500000,2016
,David Harris,LB,NYJ,NY Jets,7500000,2016
,Dan Williams,DT,OAK,Oakland,7500000,2016
108,Terrell Suggs,LB-DE,BAL,Baltimore,7450000,2016
109,Mike Daniels,DT,GNB,Green Bay,7400000,2016
,Jairus Byrd,DB,NOR,New Orleans,7400000,2016
111,Elvis Dumervil,DE,BAL,Baltimore,7375000,2016
112,Michael Floyd,WR,2TM,#N/A,7320000,2016
,Kendall Wright,WR,TEN,Tennessee,7320000,2016
114,Julius Thomas,TE,JAX,Jacksonville,7300000,2016
115,Orlando Franklin,OL,SDG,San Diego,7200000,2016
116,Carson Palmer,QB,ARI,Arizona,7150000,2016
117,Muhammad Wilkerson,DT,NYJ,NY Jets,7000000,2016
,Johnathan Joseph,DB,HOU,Houston,7000000,2016
119,Lamarr Houston,DT,CHI,Chicago,6990000,2016
120,Tyrod Taylor,QB,BUF,Buffalo,6919573,2016
121,Everson Griffen,DE,MIN,Minnesota,6900000,2016
122,Eric Fisher,OT,KAN,Kansas City,6854636,2016
123,Derek Wolfe,DT,DEN,Denver,6800000,2016
124,Michael Mitchell,DB,PIT,Pittsburgh,6763750,2016
125,Alterraun Verner,DB,TAM,Tampa,6750000,2016
,Connor Barwin,DE,PHI,Philadelphia,6750000,2016
,Trent Williams,T,WAS,Washington,6750000,2016
128,Luke Joeckel,OT,JAX,Jacksonville,6745963,2016
129,Eric Wood,C,BUF,Buffalo,6725000,2016
130,Jermey Parnell,T,JAX,Jacksonville,6500000,2016
,Mario Williams,DE,MIA,Miami,6500000,2016
,Eric Decker,WR,NYJ,NY Jets,6500000,2016
133,Tyson Jackson,DE,ATL,Atlanta,6350000,2016
,Danny Trevathan,OLB,CHI,Chicago,6350000,2016
135,Derrick Morgan,DE,TEN,Tennessee,6312500,2016
136,Delanie Walker,TE,TEN,Tennessee,6267708,2016
137,Jeff Allen,T,HOU,Houston,6250000,2016
,Kyle Williams,DT,BUF,Buffalo,6250000,2016
139,Cordy Glenn,T,BUF,Buffalo,6200000,2016
,Tramon Williams,DB,CLE,Cleveland,6200000,2016
141,T.J. Lang,T,GNB,Green Bay,6181250,2016
142,Dontari Poe,DT,KAN,Kansas City,6146000,2016
,Michael Brockers,DT,LAR,Los Angeles,6146000,2016
144,Michael Johnson,DE,CIN,Cincinnati,6125000,2016
,Da'Norris Searcy,DB,TEN,Tennessee,6125000,2016
146,Donald Penn,T,OAK,Oakland,6100000,2016
,Aaron Williams,DB,BUF,Buffalo,6100000,2016
148,Jadeveon Clowney,DE,HOU,Houston,6074454,2016
149,Cliff Avril,DE,SEA,Seattle,6000000,2016
,Davon House,DB,JAX,Jacksonville,6000000,2016
,Gerald McCoy,DT,TAM,Tampa,6000000,2016
,C.J. Anderson,RB,DEN,Denver,6000000,2016
,Luke Kuechly,ILB,CAR,Carolina,6000000,2016
,Nate Solder,T,NWE,New England,6000000,2016
,Charles Clay,TE,BUF,Buffalo,6000000,2016
,Reggie Nelson,DB,OAK,Oakland,6000000,2016
,DeMarco Murray,RB,TEN,Tennessee,6000000,2016
158,Dominique Rodgers-Cromartie,DB,NYG,NY Giants,5980000,2016
159,Morgan Burnett,DB,GNB,Green Bay,5956250,2016
160,Carlos Dunlap,DE,CIN,Cincinnati,5950000,2016
161,Austin Howard,T,OAK,Oakland,5900000,2016
162,NaVorro Bowman,LB,SFO,San Francisco,5850000,2016
163,Perrish Cox,DB,TEN,Tennessee,5833333,2016
164,Bobby Massie,T,CHI,Chicago,5818750,2016
165,Whitney Mercilus,DE,HOU,Houston,5800000,2016
166,D'Qwell Jackson,LB,IND,Indianapolis,5750000,2016
,T.J. Ward,DB,DEN,Denver,5750000,2016
168,Linval Joseph,DT,MIN,Minnesota,5650000,2016
,Kyle Rudolph,TE,MIN,Minnesota,5650000,2016
170,Blake Bortles,QB,JAX,Jacksonville,5633130,2016
171,Nick Mangold,C,NYJ,NY Jets,5600000,2016
172,Prince Amukamara,CB,JAX,Jacksonville,5593750,2016
173,Marcus Mariota,QB,TEN,Tennessee,5503176,2016
174,Antonio Gates,TE,SDG,San Diego,5500000,2016
,Lamar Miller,RB,HOU,Houston,5500000,2016
,Derek Newton,OL,HOU,Houston,5500000,2016
,Vince Wilfork,NT-DT,HOU,Houston,5500000,2016
178,Bryan Bulaga,T,GNB,Green Bay,5462500,2016
179,Sammy Watkins,WR,BUF,Buffalo,5436983,2016
180,Joe Staley,T,SFO,San Francisco,5400000,2016
181,Andy Levitre,G,ATL,Atlanta,5375000,2016
,Kelvin Beachum,T,JAX,Jacksonville,5375000,2016
183,Dante Fowler,OLB,JAX,Jacksonville,5338694,2016
184,Jamaal Charles,RB,KAN,Kansas City,5312500,2016
185,Harrison Smith,FS,MIN,Minnesota,5278000,2016
186,K.J. Wright,LB,SEA,Seattle,5250000,2016
,DeAndre Levy,LB,DET,Detroit,5250000,2016
188,Allen Bailey,DL,KAN,Kansas City,5212500,2016
189,Russell Okung,T,DEN,Denver,5200000,2016
190,Amari Cooper,WR,OAK,Oakland,5150708,2016
191,King Dunlap,T,SDG,San Diego,5143750,2016
192,Casey Hayward,DB,SDG,San Diego,5133333,2016
193,Paul Posluszny,LB,JAX,Jacksonville,5104166,2016
194,Kam Chancellor,DB,SEA,Seattle,5100000,2016
,Greg Olsen,TE,CAR,Carolina,5100000,2016
,Jimmy Smith,CB,BAL,Baltimore,5100000,2016
197,Trent Cole,DE-LB,IND,Indianapolis,5093750,2016
198,Khalil Mack,OLB,OAK,Oakland,5093727,2016
199,Martellus Bennett,TE,NWE,New England,5085000,2016
200,George Iloka,FS,CIN,Cincinnati,5075000,2016
201,Marquette King,P,OAK,Oakland,5050000,2016
202,Robert Griffin,QB,CLE,Cleveland,5046875,2016
203,Josh McCown,QB,CLE,Cleveland,5041666,2016
204,Robert Mathis,DE,IND,Indianapolis,5000000,2016
,Mark Barron,SS,LAR,Los Angeles,5000000,2016
,Robert Ayers,DE,TAM,Tampa,5000000,2016
,Marcus Gilchrist,DB,NYJ,NY Jets,5000000,2016
,Breno Giacomini,G,NYJ,NY Jets,5000000,2016
,Ryan Kerrigan,DE,WAS,Washington,5000000,2016
,Brian Cushing,LB,HOU,Houston,5000000,2016
,Josh Norman,CB,WAS,Washington,5000000,2016
212,Ahmad Brooks,LB,SFO,San Francisco,4900000,2016
213,Nick Perry,DE,GNB,Green Bay,4875000,2016
214,Corey Graham,DB,BUF,Buffalo,4775000,2016
215,Josh Sitton,G,CHI,Chicago,4750000,2016
,Clint Boling,OL,CIN,Cincinnati,4750000,2016
,Chad Henne,QB,JAX,Jacksonville,4750000,2016
,Golden Tate,WR,DET,Detroit,4750000,2016
219,Joey Bosa,DE,SDG,San Diego,4704306,2016
220,Sen'Derrick Marks,DT,JAX,Jacksonville,4675000,2016
221,Giovani Bernard,RB,CIN,Cincinnati,4621517,2016
222,Jeremy Zuttah,G,BAL,Baltimore,4607206,2016
223,Joe Barksdale,OL,SDG,San Diego,4550000,2016
224,Mike Iupati,G,ARI,Arizona,4500000,2016
,Vincent Rey,LB,CIN,Cincinnati,4500000,2016
,Michael Oher,T,CAR,Carolina,4500000,2016
,Rodger Saffold,T,LAR,Los Angeles,4500000,2016
,Akiem Hicks,DE,CHI,Chicago,4500000,2016
,Devin McCourty,DB,NWE,New England,4500000,2016
,Antoine Bethea,DB,SFO,San Francisco,4500000,2016
,Eddie Royal,WR,CHI,Chicago,4500000,2016
,Torrey Smith,WR,SFO,San Francisco,4500000,2016
233,Jake Matthews,OT,ATL,Atlanta,4480773,2016
234,Dustin Colquitt,P,KAN,Kansas City,4450000,2016
235,Jason Pierre-Paul,DE,NYG,NY Giants,4250000,2016
,Kendall Langford,DE,IND,Indianapolis,4250000,2016
,Erik Walden,DE,IND,Indianapolis,4250000,2016
,DeAngelo Hall,DB,WAS,Washington,4250000,2016
,Wesley Woodyard,LB,TEN,Tennessee,4250000,2016
,Brandon Carr,DB,DAL,Dallas,4250000,2016
,Barry Church,DB,DAL,Dallas,4250000,2016
,Kyle Long,OT,CHI,Chicago,4250000,2016
243,Jalen Ramsey,FS,JAX,Jacksonville,4245636,2016
244,Tashaun Gipson,DB,JAX,Jacksonville,4206250,2016
245,Captain Munnerlyn,DB,MIN,Minnesota,4200000,2016
246,Shawn Williams,SS,CIN,Cincinnati,4188986,2016
247,Steve Smith,WR,BAL,Baltimore,4166668,2016
248,Rey Maualuga,LB,CIN,Cincinnati,4084375,2016
249,Marcus Gilbert,OL,PIT,Pittsburgh,4068500,2016
250,Alex Mack,C,ATL,Atlanta,4050000,2016
,David Amerson,CB,OAK,Oakland,4050000,2016
252,Marshal Yanda,T,BAL,Baltimore,4010220,2016
253,Michael Bennett,DE,SEA,Seattle,4000000,2016
,Frank Gore,RB,IND,Indianapolis,4000000,2016
,Marcedes Lewis,TE,JAX,Jacksonville,4000000,2016
,Doug Martin,RB,TAM,Tampa,4000000,2016
,Glover Quin,DB,DET,Detroit,4000000,2016
,Brandon Graham,DE,PHI,Philadelphia,4000000,2016
,Jason Kelce,OL,PHI,Philadelphia,4000000,2016
,Jerrell Freeman,LB,CHI,Chicago,4000000,2016
,Jabaal Sheard,DL,NWE,New England,4000000,2016
,Patrick Robinson,DB,IND,Indianapolis,4000000,2016
,Shawn Lauvao,G,WAS,Washington,4000000,2016
,Doug Free,T,DAL,Dallas,4000000,2016
,Donald Stephenson,T,DEN,Denver,4000000,2016
,Travis Benjamin,WR,SDG,San Diego,4000000,2016
267,Roy Miller,DT,JAX,Jacksonville,3975000,2016
268,Sebastian Janikowski,K,OAK,Oakland,3960000,2016
269,Chance Warmack,OG,TEN,Tennessee,3871206,2016
270,Tracy Porter,DB,CHI,Chicago,3868750,2016
271,Graham Gano,P,CAR,Carolina,3850000,2016
272,Tamba Hali,DE,KAN,Kansas City,3802083,2016
273,Kevin White,WR,CHI,Chicago,3764329,2016
274,Brian Robison,DE,MIN,Minnesota,3750000,2016
,Eric Weddle,DB,BAL,Baltimore,3750000,2016
,DeSean Jackson,WR,WAS,Washington,3750000,2016
277,Domata Peko,DT,CIN,Cincinnati,3725000,2016
278,Ronnie Stanley,OT,BAL,Baltimore,3724423,2016
279,Case Keenum,QB,LAR,Los Angeles,3635000,2016
280,D.J. Fluker,OT,SDG,San Diego,3628067,2016
281,Ron Parker,CB,KAN,Kansas City,3600000,2016
,Dan Skuta,LB,JAX,Jacksonville,3600000,2016
,Kenny Britt,WR,LAR,Los Angeles,3600000,2016
284,Letroy Guion,DT,GNB,Green Bay,3516666,2016
285,Jaye Howard,DT,KAN,Kansas City,3500000,2016
,Derrick Johnson,LB,KAN,Kansas City,3500000,2016
,Brandon Mebane,DT,SDG,San Diego,3500000,2016
,Darren Sproles,RB,PHI,Philadelphia,3500000,2016
,Brent Grimes,DB,TAM,Tampa,3500000,2016
,Mike Wallace,WR,BAL,Baltimore,3500000,2016
,Justin Tucker,K,BAL,Baltimore,3500000,2016
,Ryan Clady,T,NYJ,NY Jets,3500000,2016
,Earl Mitchell,DT,MIA,Miami,3500000,2016
294,Chris Ivory,RB,JAX,Jacksonville,3468750,2016
295,Brooks Reed,DL,ATL,Atlanta,3440000,2016
296,Marcus Cannon,OL,NWE,New England,3400000,2016
297,Rishard Matthews,WR,TEN,Tennessee,3333333,2016
298,Vontaze Burfict,LB,CIN,Cincinnati,3322059,2016
299,Vic Beasley,OLB,ATL,Atlanta,3294370,2016
300,D.J. Hayden,CB,OAK,Oakland,3284813,2016
301,Joe Reitz,T,IND,Indianapolis,3250000,2016
,Adam Vinatieri,K,IND,Indianapolis,3250000,2016
,Darian Stewart,DB,DEN,Denver,3250000,2016
,Lance Kendricks,TE,LAR,Los Angeles,3250000,2016
,Richie Incognito,G,BUF,Buffalo,3250000,2016
306,Shaun Hill,QB,MIN,Minnesota,3200000,2016
,Demario Davis,OLB,CLE,Cleveland,3200000,2016
,Dennis Pitta,TE,BAL,Baltimore,3200000,2016
309,Anthony Fasano,TE,TEN,Tennessee,3187500,2016
310,Matt Bryant,K,ATL,Atlanta,3183333,2016
311,Shane Vereen,RB,NYG,NY Giants,3150000,2016
312,Phil Dawson,K,SFO,San Francisco,3134000,2016
313,Arthur Moats,LB,PIT,Pittsburgh,3133333,2016
314,Taylor Lewan,OT,TEN,Tennessee,3132274,2016
315,Koa Misi,LB,MIA,Miami,3120500,2016
316,Brandon Fusco,OL,MIN,Minnesota,3120000,2016
317,Sam Koch,P,BAL,Baltimore,3100000,2016
318,Marcel Reece,TE,SEA,Seattle,3072014,2016
319,Star Lotulelei,DT,CAR,Carolina,3055977,2016
320,Kevin Huber,P,CIN,Cincinnati,3020000,2016
321,Arthur Jones,DT,IND,Indianapolis,3011764,2016
322,Jermaine Gresham,TE,ARI,Arizona,3000000,2016
,Darius Butler,DB,IND,Indianapolis,3000000,2016
,Tyson Alualu,DT,JAX,Jacksonville,3000000,2016
,Danny Woodhead,RB,SDG,San Diego,3000000,2016
,Gosder Cherilus,T,TAM,Tampa,3000000,2016
,Bobby Wagner,ILB,SEA,Seattle,3000000,2016
,Michael Griffin,DB,CAR,Carolina,3000000,2016
,Marvin Jones,WR,DET,Detroit,3000000,2016
,William Hayes,DE,LAR,Los Angeles,3000000,2016
,Nate Allen,DB,OAK,Oakland,3000000,2016
,Ryan Mathews,RB,PHI,Philadelphia,3000000,2016
,Justin Forsett,RB,3TM,#N/A,3000000,2016
,Malcolm Smith,OLB,OAK,Oakland,3000000,2016
,Adrian Clayborn,DL,ATL,Atlanta,3000000,2016
336,Dwayne Harris,WR,NYG,NY Giants,2975000,2016
337,Zach Miller,TE,CHI,Chicago,2968750,2016
338,Travis Kelce,TE,KAN,Kansas City,2948226,2016
339,Ezekiel Ansah,DE,DET,Detroit,2940621,2016
340,John Greco,T,CLE,Cleveland,2925000,2016
341,Paul Soliai,DT,CAR,Carolina,2906250,2016
342,Virgil Green,TE,DEN,Denver,2900000,2016
,John Hughes,DT,2TM,#N/A,2900000,2016
344,Jack Conklin,OT,TEN,Tennessee,2890483,2016
345,Leonard Floyd,OLB,CHI,Chicago,2869611,2016
346,Dennis Kelly,OT,TEN,Tennessee,2850000,2016
,Mychal Kendricks,ILB,PHI,Philadelphia,2850000,2016
348,Andy Lee,P,CAR,Carolina,2833000,2016
349,EJ Manuel,QB,BUF,Buffalo,2827141,2016
350,Ted Ginn,WR,CAR,Carolina,2775000,2016
351,Jarvis Jones,OLB,PIT,Pittsburgh,2769933,2016
352,Clinton McDonald,DT,TAM,Tampa,2750000,2016
,Buster Skrine,DB,NYJ,NY Jets,2750000,2016
,Lee Smith,TE,OAK,Oakland,2750000,2016
,Nick Folk,K,NYJ,NY Jets,2750000,2016
,Jared Cook,TE,GNB,Green Bay,2750000,2016
,Chris Clark,T,HOU,Houston,2750000,2016
358,Harry Douglas,WR,TEN,Tennessee,2733333,2016
359,Andre Branch,DE,MIA,Miami,2703125,2016
360,Steven Hauschka,K,SEA,Seattle,2700000,2016
,Pat McAfee,K,IND,Indianapolis,2700000,2016
,Brett Kern,P,TEN,Tennessee,2700000,2016
,Chris Baker,DT,WAS,Washington,2700000,2016
,Tramaine Brock,DB,SFO,San Francisco,2700000,2016
,Matthew Bosher,K,ATL,Atlanta,2700000,2016
366,Jonathan Babineaux,DE-DT,ATL,Atlanta,2666668,2016
367,Danny Shelton,DT,CLE,Cleveland,2659924,2016
368,Tyler Eifert,TE,CIN,Cincinnati,2626909,2016
369,Akeem Dent,LB,HOU,Houston,2625000,2016
370,Chris Chester,G,ATL,Atlanta,2600000,2016
371,Desmond Trufant,CB,ATL,Atlanta,2598303,2016
372,Ryan Shazier,OLB,PIT,Pittsburgh,2592876,2016
373,Dan Carpenter,K,BUF,Buffalo,2587500,2016
374,Jacob Tamme,TE,ATL,Atlanta,2584375,2016
375,Isa Abdul-Quddus,S,MIA,Miami,2583333,2016
376,Ed Dickson,TE,CAR,Carolina,2566666,2016
377,DeAngelo Williams,RB,PIT,Pittsburgh,2565000,2016
378,Charles Johnson,DE,CAR,Carolina,2562500,2016
,Gary Barnidge,TE,CLE,Cleveland,2562500,2016
380,Ryan Schraeder,T,ATL,Atlanta,2553000,2016
,Paul Worrilow,LB,ATL,Atlanta,2553000,2016
,Jahleel Addae,S,SDG,San Diego,2553000,2016
,Abry Jones,DT,JAX,Jacksonville,2553000,2016
,Bradley McDougald,FS,TAM,Tampa,2553000,2016
,Mike Remmers,T,CAR,Carolina,2553000,2016
,Kamar Aiken,WR,BAL,Baltimore,2553000,2016
,Matt McGloin,QB,OAK,Oakland,2553000,2016
,Ronald Leary,G,DAL,Dallas,2553000,2016
389,Joe Hawley,G,TAM,Tampa,2500000,2016
,Evan Dietrich-Smith,G,TAM,Tampa,2500000,2016
,Leodis McKelvin,DB,PHI,Philadelphia,2500000,2016
,Emmanuel Sanders,WR,DEN,Denver,2500000,2016
,Tony Bergstrom,OT,HOU,Houston,2500000,2016
,Malcolm Jenkins,DB,PHI,Philadelphia,2500000,2016
,Julian Edelman,WR,NWE,New England,2500000,2016
,Andre Smith,T,MIN,Minnesota,2500000,2016
,Dan Bailey,K,DAL,Dallas,2500000,2016
,Rashad Johnson,DB,TEN,Tennessee,2500000,2016
399,William Gay,DB,PIT,Pittsburgh,2483333,2016
400,Jonathan Casillas,LB,NYG,NY Giants,2475000,2016
401,DeVante Parker,WR,MIA,Miami,2471942,2016
402,Sean Spence,LB,TEN,Tennessee,2468750,2016
,Al Woods,DT,TEN,Tennessee,2468750,2016
404,Ryan Succop,K,TEN,Tennessee,2466666,2016
405,Datone Jones,DE,GNB,Green Bay,2455280,2016
406,Johnny Hekker,P,LAR,Los Angeles,2444444,2016
407,Ladarius Green,TE,PIT,Pittsburgh,2437500,2016
,Brandon LaFell,WR,CIN,Cincinnati,2437500,2016
409,DeAndre Hopkins,WR,HOU,Houston,2426678,2016
410,Melvin Gordon,RB,SDG,San Diego,2424948,2016
411,Ramon Foster,T,PIT,Pittsburgh,2416666,2016
412,Sylvester Williams,DT,DEN,Denver,2412375,2016
413,Victor Cruz,WR,NYG,NY Giants,2400000,2016
,Mohamed Sanu,WR,ATL,Atlanta,2400000,2016
,Mitchell Schwartz,T,KAN,Kansas City,2400000,2016
,Mason Crosby,K,GNB,Green Bay,2400000,2016
417,C.J. Mosley,ILB,BAL,Baltimore,2396728,2016
418,Ben Jones,C,TEN,Tennessee,2375000,2016
419,Cole Beasley,WR,DAL,Dallas,2356000,2016
420,Greg Robinson,OT,LAR,Los Angeles,2354918,2016
421,Chad Greenway,LB,MIN,Minnesota,2300000,2016
,Tom Johnson,DT,MIN,Minnesota,2300000,2016
,Stephen Gostkowski,K,NWE,New England,2300000,2016
424,Ja'Wuan James,OT,MIA,Miami,2298654,2016
425,Kevin Johnson,CB,HOU,Houston,2283957,2016
